batsman,actual_runs,expected_runs,balls,replacement_exp,batting_war
SW Currie,10,18.284382351366972,19,15.541724998661925,-0.5541724998661925
CT Tremlett,50,65.37020823464862,91,55.56467699945132,-0.5564676999451322
JE Dunford,6,13.63768099580631,17,11.592028846435364,-0.5592028846435364
M van Jaarsveld,29,40.71867900138282,57,34.610877151175394,-0.5610877151175394
BE Hendricks,24,34.87816743988995,45,29.646442323906456,-0.5646442323906455
HJ Thomas,59,76.08708476757893,122,64.67402205244208,-0.5674022052442084
HWA Landheer,23,33.778705005116876,72,28.711899254349344,-0.5711899254349344
M Patwardhan,1,7.907879940240711,13,6.7216979492046045,-0.5721697949204605
AS Tanke,41,55.034686245191594,89,46.77948330841286,-0.5779483308412857
VJ Kingma,15,24.488682698702252,48,20.815380293896915,-0.5815380293896915
AM McCarthy,15,24.493603639813948,41,20.819563093841854,-0.5819563093841854
D Murphy,9,17.475953306831205,28,14.854560310806523,-0.5854560310806523
Fazle Mahmud,0,6.896782938846222,9,5.862265498019289,-0.5862265498019289
Jai Prakash Yadav,12,21.12249408271738,26,17.954119970309772,-0.5954119970309772
MQ Sheikh,6,14.07735236134023,21,11.965749507139195,-0.5965749507139195
Renuka Singh,16,25.88226905966595,41,21.999928700716058,-0.5999928700716058
HM Watson,15,24.7128544202293,26,21.005926257194904,-0.6005926257194905
H Davids,8,16.49278654004326,25,14.01886855903677,-0.601886855903677
JM Willathgamuwa,20,30.620097177784555,52,26.02708260111687,-0.602708260111687
T Bhatia,138,169.45385930795192,205,144.03578041175913,-0.6035780411759134
JJ Celestine,28,40.044888084867715,64,34.038154872137554,-0.6038154872137553
Zeeshan Siddiqi,7,15.34555503654737,21,13.043721781065265,-0.6043721781065265
Lovepreet Singh,9,17.72644258186973,26,15.06747619458927,-0.606747619458927
BA Williams,14,23.647315429239978,25,20.10021811485398,-0.610021811485398
O Kirsten,22,33.06150407537176,54,28.102278464065993,-0.6102278464065993
ADR Campbell,7,15.429307863764256,25,13.114911684199617,-0.6114911684199618
FH Edwards,70,89.5609936403922,154,76.12684459433336,-0.6126844594333363
S Nisansala,20,30.773995058370833,30,26.157895799615208,-0.6157895799615207
NND de Silva,924,1094.369558217796,1355,930.2141244851267,-0.6214124485126717
Jay Odedra,31,43.790760306124646,60,37.222146260205946,-0.6222146260205946
AM Bacher,102,127.33274573788702,181,108.23283387720397,-0.6232833877203973
CJ Metcalfe,21,32.07286636630321,54,27.261936411357727,-0.6261936411357727
J Nyumbu,45,60.31836727250724,90,51.27061218163115,-0.6270612181631151
SI Galagedara,0,7.392143516204591,11,6.283321988773902,-0.6283321988773902
Zahid Hussain,9,17.995709551828124,31,15.296353119053904,-0.6296353119053905
EC Rainsford,31,43.89383555789213,103,37.30976022420831,-0.6309760224208312
RR Emrit,13,22.726382918847765,35,19.3174254810206,-0.63174254810206
M Shumba,40,54.50522311459846,83,46.32943964740869,-0.6329439647408691
MG Neser,11,20.415016966463448,29,17.35276442149393,-0.635276442149393
O Kamchomphu,48,63.97555894443056,93,54.37922510276597,-0.6379225102765972
SL Stewart,26,38.11514440296261,59,32.39787274251822,-0.6397872742518217
Javeria Rauf,11,20.472281591006393,16,17.401439352355432,-0.6401439352355431
AO Suji,42,56.99509952257221,93,48.44583459418638,-0.6445834594186379
JJ Esmeijer,3,11.115979862209011,15,9.448582882877659,-0.6448582882877659
A Reddy,30,42.900641767674024,54,36.46554550252292,-0.6465545502522921
PA Desai,2,10.020147109196312,12,8.517125042816865,-0.6517125042816865
R Ntozakhe,8,17.08698607260195,30,14.523938161711657,-0.6523938161711657
SJ McGlashan,160,195.9469054867737,234,166.55486966375764,-0.6554869663757643
Usman Salahuddin,13,23.059648105307616,28,19.600700889511472,-0.6600700889511473
M Joshi,20,31.391636531802142,32,26.68289105203182,-0.6682891052031821
Ankur Sharma,16,26.688470575731802,31,22.68519998937203,-0.668519998937203
Shakeel Ahmed,99,124.35530185176813,181,105.70200657400291,-0.6702006574002908
Mohammad Naim,58,76.15321811784884,99,64.73023540017151,-0.6730235400171509
DW Steyn,365,437.39293266111184,592,371.78399276194506,-0.6783992761945058
S Daniel,12,22.179757054212775,29,18.85279349608086,-0.685279349608086
JC Balt,35,49.239568383678176,60,41.85363312612645,-0.6853633126126446
B Regmi,12,22.21216503803879,30,18.88034028233297,-0.688034028233297
SC Meaker,2,10.477314954890861,18,8.905717711657232,-0.6905717711657232
RR Beaton,15,25.839454340041943,54,21.96353618903565,-0.6963536189035651
J Pashley,2,10.54781803364113,17,8.965645328594961,-0.6965645328594962
SSB Magala,18,29.388503752088454,25,24.980228189275184,-0.6980228189275184
Umran Malik,2,10.636401522885754,11,9.04094129445289,-0.704094129445289
T Muzarabani,10,20.149799216996428,32,17.127329334446962,-0.7127329334446962
AF Buurman,26,39.0015015936975,34,33.151276354642874,-0.7151276354642875
C Prasad,6,15.478606800624103,24,13.156815780530488,-0.7156815780530488
TR Sadhu,9,19.021229877585004,26,16.168045395947253,-0.7168045395947253
A Martin,10,20.198701977023802,29,17.16889668047023,-0.7168896680470229
TC Bastiampillai,89,113.2238805044193,163,96.2402984287564,-0.7240298428756404
