batsman,actual_runs,expected_runs,balls,replacement_exp,batting_war
Al Sahariar,44,57.59495406423535,102,48.95571095460005,-0.49557109546000505
MS Kasprowicz,11,18.835783926577093,21,16.010416337590527,-0.5010416337590528
N Kruger,5,11.783790539754383,20,10.016221958791226,-0.5016221958791226
NE Bonner,85,105.92987186921111,140,90.04039108882944,-0.5040391088829438
N Burger,8,15.342676055886614,40,13.041274647503622,-0.5041274647503622
Usman Limbada,123,150.65241531238792,193,128.05455301552973,-0.5054553015529735
BV Sears,11,18.904430185297503,18,16.068765657502876,-0.5068765657502876
J Patraj,21,30.68843526132291,48,26.085169972124472,-0.5085169972124473
SD Outerbridge,72,90.6897967845432,147,77.08632726686172,-0.5086327266861715
DT Tiripano,343,409.582025990198,535,348.1447220916683,-0.5144722091668313
GH Worker,272,326.0891126442371,389,277.1757457476015,-0.5175745747601525
Qadeer Ahmed,2,8.479801328202521,12,7.207831128972143,-0.5207831128972142
KHRK Fernando,3,9.709687099889958,15,8.253234034906464,-0.5253234034906464
S Mukuddem,90,112.12735870679329,150,95.30825490077429,-0.5308254900774287
Faisal Hossain,26,36.85537460523034,54,31.327068414445787,-0.5327068414445787
H Durham,4,10.98004977047782,14,9.333042304906146,-0.5333042304906146
Amir Hayat,31,42.77371316294181,74,36.357656188500535,-0.5357656188500535
Sami Aslam,78,98.15755130552581,123,83.43391860969695,-0.5433918609696946
L Sipamla,14,22.888589827833403,20,19.455301353658392,-0.5455301353658392
MJ Fourie,5,12.302873293659998,13,10.457442299610998,-0.5457442299610997
W Mwayenga,1,7.626284733802697,11,6.482342023732293,-0.5482342023732293
TR Gripper,23,33.50983438587426,51,28.483359227993116,-0.5483359227993116
OAC Banks,45,59.40912156051673,60,50.497753326439216,-0.5497753326439216
S Shrivastava,21,31.20303333114377,49,26.522578331472204,-0.5522578331472203
OEG Baartman,13,21.804491809691562,24,18.53381803823783,-0.5533818038237829
Junaid Siddique (2),5,12.449313620799632,17,10.581916577679687,-0.5581916577679686
Shahid Ahmadzai,28,39.5101640147073,44,33.583639412501206,-0.5583639412501207
Hussain Talat,2,8.934131044584273,14,7.594011387896632,-0.5594011387896632
M van Jaarsveld,29,40.70633776160329,57,34.60038709736279,-0.5600387097362791
JJ Krejza,13,21.943267521044728,25,18.651777392888018,-0.5651777392888018
C Carter,111,137.24583897414104,176,116.65896312801988,-0.5658963128019877
VB van Jaarsveld,9,17.266858883976248,16,14.67683005137981,-0.567683005137981
Shivam Sharma,82,103.1577470502843,120,87.68408499274165,-0.5684084992741646
LL Tsotsobe,58,75.0624245907792,113,63.80306090216232,-0.5803060902162323
J Ramanandi,2,9.1911429619676,15,7.81247151767246,-0.581247151767246
Manjural Islam Rana,251,302.1717285079226,468,256.84596923173416,-0.5845969231734159
Hashir Dafedar,29,41.04137283377725,62,34.885166908710666,-0.5885166908710666
AG Wharf,19,29.323042175006666,29,24.924585848755665,-0.5924585848755666
L Ngidi,121,149.36842064727938,231,126.96315755018747,-0.5963157550187475
Kaleem Sana,78,98.79854186040436,106,83.9787605813437,-0.5978760581343707
Yasir Mohammad,5,12.918407978640042,20,10.980646781844035,-0.5980646781844035
Jai Prakash Yadav,12,21.158168331773446,26,17.984443082007427,-0.5984443082007427
Fazle Mahmud,0,7.116716945311294,9,6.0492094035146,-0.6049209403514599
K Zondo,146,178.89548018586694,235,152.0611581579869,-0.606115815798691
JE Dunford,6,14.229201043251487,17,12.094820886763763,-0.6094820886763763
VR Iyer,24,35.42393435797502,41,30.110344204278768,-0.6110344204278768
MQ Sheikh,6,14.254477357089739,21,12.116305753526278,-0.6116305753526279
J Da Silva,14,23.714158499266116,35,20.1570347243762,-0.6157034724376199
Tanbir Hayder,5,13.139617873120784,17,11.168675192152666,-0.6168675192152666
ADR Campbell,7,15.540027476656396,25,13.209023355157937,-0.6209023355157937
V Sukumaran,194,235.561664275327,314,200.22741463402792,-0.6227414634027924
B Muzarabani,114,141.45190357996088,213,120.23411804296674,-0.6234118042966742
SW Currie,10,19.217538572049865,19,16.334907786242386,-0.6334907786242386
SL Stewart,26,38.12275216303935,59,32.40433933858345,-0.6404339338583448
Zeeshan Siddiqi,7,15.77041240475435,21,13.404850544041198,-0.6404850544041197
JJ Celestine,28,40.49247098989609,64,34.418600341411675,-0.6418600341411675
B Stanlake,4,12.2935829122776,28,10.44954547543596,-0.6449545475435959
Zahid Hussain,9,18.213597773027107,31,15.48155810707304,-0.648155810707304
AM Bacher,102,127.67440382297764,181,108.52324324953099,-0.6523243249530992
Bilal Khan,30,42.97350883593917,75,36.527482510548296,-0.6527482510548296
H Davids,8,17.099103801932163,25,14.534238231642338,-0.6534238231642338
Usman Salahuddin,13,23.05022961431116,28,19.592695172164486,-0.6592695172164487
JJ Esmeijer,3,11.298556078718782,15,9.603772666910965,-0.6603772666910965
BA Williams,14,24.244707215284034,25,20.60800113299143,-0.6608001132991429
MA Carberry,114,141.89881380324377,181,120.6139917327572,-0.66139917327572
D Murphy,9,18.40731241219865,28,15.646215550368852,-0.6646215550368852
PA Desai,2,10.172272627049221,12,8.646431732991838,-0.6646431732991838
RR Emrit,13,23.12811286491398,35,19.658895935176883,-0.6658895935176883
Lovepreet Singh,9,18.44317456854459,26,15.676698383262899,-0.6676698383262899
AO Suji,42,57.31924910881596,93,48.72136174249356,-0.6721361742493563
CT Tremlett,50,66.74259234654839,91,56.73120349456613,-0.6731203494566131
PM Pushpakumara,11,20.938285580662296,26,17.79754274356295,-0.679754274356295
CS Baugh,382,457.4363031925781,563,388.8208577136914,-0.6820857713691396
Irfan Khan,48,64.55857457983687,75,54.87478839286134,-0.6874788392861341
EC Rainsford,31,44.61267888390365,103,37.9207770513181,-0.6920777051318098
Hasan Mahmud,37,51.81091207855848,77,44.03927526677471,-0.7039275266774709
Sultan Ahmed (2),18,29.477214809482234,44,25.055632588059897,-0.7055632588059897
BE Hendricks,24,36.57770602950518,45,31.091050125079402,-0.7091050125079402
Faisal Iqbal,134,166.05026950320695,260,141.1427290777259,-0.7142729077725903
SC Meaker,2,10.77364932123697,18,9.157601923051425,-0.7157601923051425
Ankur Sharma,16,27.265570123056214,31,23.175734604597782,-0.7175734604597782
MG Neser,11,21.44684299037556,29,18.229816541819226,-0.7229816541819225
N Pradeep,35,49.772609850087164,80,42.30671837257409,-0.7306718372574089
RW Sims,24,36.88038019051191,64,31.34832316193512,-0.734832316193512
N Ifill,16,27.555801320663118,44,23.42243112256365,-0.7422431122563651
Umran Malik,2,11.089049517903206,11,9.425692090217725,-0.7425692090217725
A Martin,10,20.51186233433169,29,17.435082984181935,-0.7435082984181935
AM McCarthy,15,26.43782133488438,41,22.47214813465172,-0.7472148134651722
CAH Stevenson,141,174.6974145428857,216,148.49280236145285,-0.7492802361452846
VJ Kingma,15,26.473464799381745,48,22.502445079474484,-0.7502445079474483
AF Buurman,26,39.41987054992492,34,33.50688996743618,-0.750688996743618
T Marumani,216,262.9494324501079,343,223.50701758259171,-0.7507017582591715
Moniruzzaman,1,10.026021980430048,20,8.522118683365541,-0.7522118683365541
Nazmul Hossain,15,26.535756089720714,77,22.555392676262606,-0.7555392676262607
Akhil Kumar,2,11.260736700513242,11,9.571626195436256,-0.7571626195436256
RD McCann,23,36.087574805682614,57,30.67443858483022,-0.767443858483022
TC Bastiampillai,89,113.79366263130545,163,96.72461323660963,-0.7724613236609628
S Daniel,12,23.282591074190155,29,19.790202413061632,-0.7790202413061632
KH Butt,8,18.761000461715863,29,15.946850392458483,-0.7946850392458483
SSB Magala,18,30.543362156107698,25,25.961857832691543,-0.7961857832691542
RH Scholte,8,18.805393820669,31,15.984584747568649,-0.7984584747568648
FH Edwards,70,91.7858885419766,154,78.01800526068011,-0.8018005260680112
ADS Fletcher,305,368.2718916436571,503,313.03110789710854,-0.803110789710854
J Campbell,8,18.876677855708024,15,16.04517617735182,-0.804517617735182
B Regmi,12,23.585052069311008,30,20.047294258914356,-0.8047294258914356
Raqibul Hasan,1177,1394.2112015838056,1910,1185.0795213462347,-0.8079521346234741
T Muzarabani,10,21.365546765101783,32,18.160714750336513,-0.8160714750336513
CK Kruger,3,13.210326342523015,21,11.228777391144563,-0.8228777391144563
J Nyumbu,45,62.68043811919414,90,53.27837240131502,-0.8278372401315017
M Shumba,40,56.8605505898318,83,48.33146800135703,-0.8331468001357031
JC Balt,35,50.98887368006373,60,43.34054262805417,-0.8340542628054173
VAB Tewarie,4,14.524621489090649,22,12.345928265727052,-0.8345928265727052
Sagar Pun,3,13.357451942055203,20,11.353834150746922,-0.8353834150746922
Al-Amin Hossain,4,14.549485606414262,20,12.367062765452122,-0.8367062765452122
OO Bascome,17,29.933372761249462,47,25.44336684706204,-0.8443366847062042
Saad Bin Zafar,262,318.1974776428862,365,270.4678559964533,-0.8467855996453295
R Murray,108,137.02725309707492,180,116.47316513251367,-0.8473165132513671
SC van Schalkwyk,138,172.40977528959377,236,146.5483089961547,-0.8548308996154702
RAP Nissanka,31,46.56485129156,86,39.580123597825995,-0.8580123597825995
AA Shafique,13,25.410178436810618,33,21.598651671289026,-0.8598651671289026
TM Dowlin,228,278.423926510503,362,236.66033753392756,-0.866033753392756
K Whatham,18,31.386669422377803,43,26.67866900902113,-0.8678669009021132
PLS Gamage,4,14.934619431793406,27,12.694426517024395,-0.8694426517024395
Jay Odedra,31,46.73613437064656,60,39.72571421504958,-0.8725714215049578
MVT Fernando,30,45.613026524873604,62,38.77107254614256,-0.8771072546142562
SG Whittingham,5,16.23182933234257,15,13.797054932491184,-0.8797054932491184
PC Connell,6,17.520927507500563,24,14.892788381375478,-0.8892788381375478
Tushar Imran,250,304.6638484336096,477,258.96427116856813,-0.8964271168568132
SI Kamea,18,31.827652577035483,55,27.05350469048016,-0.9053504690480161
AL Kandappah,97,124.7909227442693,159,106.0722843326289,-0.9072284332628897
BW Hilfenhaus,29,44.91622116848974,71,38.17878799321628,-0.9178787993216282
PD Macchi,12,24.929456951635114,31,21.190038408889848,-0.9190038408889848
Mohammad Naim,58,79.10698544903214,99,67.24093763167731,-0.9240937631677312
Abdul Shakoor,34,50.930949530623685,66,43.29130710103013,-0.9291307101030128
Ebadat Hossain,3,14.472366273283729,18,12.30151133229117,-0.930151133229117
SM Warnapura,30,46.48983686228079,64,39.51636133293867,-0.9516361332938672
I Kaia,332,401.79282372090717,520,341.5239001627711,-0.95239001627711
Zulqarnain Haider,48,67.696406042996,70,57.5419451365466,-0.9541945136546601
Ehsan Adil,27,43.047573026368504,43,36.59043707241323,-0.959043707241323
Mushfiqur Rahman,208,255.99333131072743,416,217.59433161411832,-0.9594331614118318
Saqib Zulfiqar,158,197.22043772300893,233,167.63737206455758,-0.9637372064557581
MA Aponso,10,23.135607881571,45,19.66526669933535,-0.9665266699335351
Faisal Athar,9,22.10078152533396,39,18.785664296533866,-0.9785664296533867
CM Wright,81,106.83371971959629,145,90.80866176165684,-0.9808661761656836
JT Brassell,2,13.91826016626939,18,11.830521141328981,-0.9830521141328982
S Jyoti,19,34.04052011712908,43,28.934442099559714,-0.9934442099559714
AJ McKay,12,26.210125105764465,47,22.278606339899795,-1.0278606339899796
RR Beaton,15,29.79558898809911,54,25.326250639884243,-1.0326250639884242
Sohail Khan,25,41.589044487148975,52,35.35068781407663,-1.035068781407663
YS Chahal,77,102.84568796251763,144,87.41883476813999,-1.0418834768139988
Aaditya Varadarajan,36,54.76496181475864,66,46.55021754254484,-1.0550217542544842
DI Allan,18,33.589536338813446,48,28.55110588799143,-1.055110588799143
TR Ambrose,10,24.28377572629485,34,20.64120936735062,-1.064120936735062
N Deonarine,546,655.0023168393501,873,556.7519693134476,-1.0751969313447602
M Prasidh Krishna,2,15.087497220440289,18,12.824372637374246,-1.0824372637374247
S Dhakal,7,21.02259464059323,44,17.869205444504246,-1.0869205444504246
NS Poonia,12,27.029073314714484,42,22.97471231750731,-1.0974712317507311
KNA Bandara,141,178.85714852889768,217,152.02857624956303,-1.1028576249563031
DT Hondo,35,54.20639654426706,113,46.075437062626996,-1.1075437062626996
BA Parchment,107,139.00441254165008,198,118.15375066040257,-1.1153750660402566
Ehsanul Haque,28,46.07046379507627,76,39.15989422581483,-1.115989422581483
RMS Eranga,34,53.130992389234116,68,45.161343530848995,-1.1161343530848995
NA Rock,7,21.39745261595901,25,18.18783472356516,-1.118783472356516
Saad Ali,11,26.134781214160142,23,22.21456403203612,-1.1214564032036118
HWR Cartwright,2,15.559243654121339,23,13.225357106003138,-1.1225357106003138
NA Greenwood,35,54.46871779062251,69,46.29841012202913,-1.1298410122029132
Mohammad Nawaz,173,216.92751123340196,219,184.38838454839166,-1.1388384548391657
Basir Ahamad,14,29.950383805084304,38,25.457826234321658,-1.1457826234321657
VV Morea,142,180.54520466312627,228,153.46342396365733,-1.1463423963657333
TJ Heggelman,23,40.72200776828343,71,34.61370660304092,-1.1613706603040916
Musa Ahmed,238,293.66435100454834,379,249.6146983538661,-1.1614698353866089
JO Troughton,36,56.057546115098546,77,47.64891419783376,-1.1648914197833762
TG Gordon,23,40.77770237044416,58,34.66104701487753,-1.1661047014877532
KO Meth,49,71.42740983513843,93,60.713298359867665,-1.1713298359867665
Junaid Siddiqui,59,83.28395092249401,147,70.79135828411991,-1.1791358284119908
K Sonavale,5,19.789274526558103,29,16.820883347574387,-1.1820883347574387
PM Liyanagamage,28,46.9245816282253,84,39.8858943839915,-1.1885894383991498
Arshad Ali,47,69.31795857567408,90,58.92026478932297,-1.1920264789322972
CJ McKay,190,237.59946462778404,343,201.95954493361643,-1.1959544933616428
S Bhari,22,40.14066547647964,52,34.11956565500769,-1.2119565655007691
Naeem Islam,842,1005.0264317799168,1246,854.2724670129293,-1.227246701292927
A Shamshudeen,3,17.997201685399208,30,15.297621432589326,-1.2297621432589325
Waqas Barkat,25,43.937667306572365,54,37.34701721058651,-1.2347017210586508
FDW McCreath,274,336.9606045017347,387,286.41651382647444,-1.2416513826474442
TCB Fernando,18,35.857469113041056,39,30.478848746084896,-1.2478848746084896
JM Cox,22,40.574405776891105,57,34.48824491035744,-1.2488244910357438
Taijul Islam,89,119.47972744554576,137,101.55776832871389,-1.2557768328713892
RP Alexander,34,54.78198813786286,81,46.56468991718343,-1.256468991718343
R Klein,38,59.54350132704625,81,50.61197612798931,-1.2611976127989308
AF Sattaur,20,38.4192138782993,63,32.656331796554404,-1.2656331796554405
JI de Villiers,28,47.83357252291112,65,40.65853664447445,-1.2658536644474452
C Wickramasinghe,58,83.17804966189614,106,70.70134221261172,-1.2701342212611721
HK Bennett,10,26.71608298692904,35,22.708670538889685,-1.2708670538889684
DCC Borden,23,42.12957870645871,84,35.8101419004899,-1.2810141900489902
M Pathirana,10,26.885794391420628,33,22.852925232707534,-1.2852925232707535
E Malinga,10,26.897718426505826,45,22.86306066252995,-1.286306066252995
S Dhamala,12,29.315757271092647,40,24.91839368042875,-1.291839368042875
MS Panesar,26,45.83750348476783,92,38.961877962052654,-1.2961877962052655
E Otieno,21,40.059179834259766,57,34.0503028591208,-1.3050302859120797
GD McGrath,18,36.72852218273887,44,31.21924385532804,-1.3219243855328038
Khurram Chohan,77,106.3796905385426,144,90.42273695776122,-1.3422736957761217
Amjad Ali,249,308.7354521220476,387,262.42513430374044,-1.3425134303740436
Nestor Dhamba,23,42.938217923925755,52,36.49748523533689,-1.3497485235336888
WPUJC Vaas,569,685.3293071569628,845,582.5299110834184,-1.352991108341837
CD Cumming,42,65.34209155935996,101,55.54077782545596,-1.354077782545596
Shakeel Ahmed,99,132.49575406192136,181,112.62139095263315,-1.362139095263315
RS Higgins,2,18.420637293391984,21,15.657541699383186,-1.3657541699383187
AB Barath,394,479.6457099673293,629,407.6988534722299,-1.3698853472229928
YS Samra,142,183.19136589346888,223,155.71266100944854,-1.371266100944854
B Shikongo,18,37.315172709618885,59,31.71789680317605,-1.371789680317605
Imran Haider,54,79.70644592888904,127,67.75047903955569,-1.3750479039555685
HB Shipley,18,37.37707768315953,41,31.7705160306856,-1.3770516030685598
A Nehra,90,122.14610312941464,174,103.82418766000244,-1.3824187660002436
Rashid Zia,9,26.916496346427177,58,22.8790218944631,-1.3879021894463102
Wasim Ali,54,80.124251205081,95,68.10561352431884,-1.410561352431884
J Anderson,118,155.48978789177517,205,132.1663197080089,-1.4166319708008899
SN Netravalkar,145,187.4326001304435,241,159.31771011087696,-1.431771011087696
RA Jones,96,129.82789798650916,187,110.35371328853277,-1.4353713288532775
C McAuslan,35,58.23529456076534,74,49.50000037665054,-1.450000037665054
RP Singh,103,138.25555092648864,243,117.51721828751533,-1.4517218287515334
Nadeem Ahmed,55,81.79251851175057,132,69.52364073498798,-1.452364073498798
A Bagai,614,739.4637931761456,995,628.5442241997238,-1.4544224199723772
Junaid Khan,68,97.11967169671577,134,82.5517209422084,-1.4551720942208406
AV Lalcheta,18,38.40537508276751,49,32.64456882035238,-1.4644568820352384
Suhrawadi Shuvo,98,132.66931561989392,138,112.76891827690983,-1.476891827690983
IPP Batuwitarachchi,14,33.91465958462227,51,28.82746064692893,-1.482746064692893
DF Watts,130,170.45534204405024,240,144.8870407374427,-1.4887040737442703
RDM Leverock,45,70.54278243368744,121,59.961365068634315,-1.4961365068634316
NA Statham,7,25.878527793761595,45,21.996748624697354,-1.4996748624697354
Ehsan Nawaz,29,51.796380897819645,83,44.0269237631467,-1.5026923763146698
NK Patel,477,579.130401268566,701,492.26084107828103,-1.5260841078281033
A Dutt,207,261.6673771072427,359,222.4172705411563,-1.5417270541156314
RM Jariwala,30,53.493388715894724,53,45.46938040851052,-1.5469380408510518
T Lungameni,46,72.32704100945139,108,61.47798485803368,-1.547798485803368
PS Athavale,103,139.4552337100543,176,118.53694865354615,-1.5536948653546148
RA Reifer,51,78.36071577006331,103,66.60660840455381,-1.560660840455381
HA Varaiya,43,68.96865561095414,119,58.62335726931102,-1.5623357269311022
JAH Marshall,33,57.21306134967219,84,48.631102147221355,-1.5631102147221356
R McLaren,485,588.9803774152291,696,500.6333208029447,-1.5633320802944695
D Bishoo,164,211.35451817393064,265,179.65134044784105,-1.5651340447841051
R Clarke,91,125.50039232644707,172,106.67533347748001,-1.567533347748001
CBRLS Kumara,58,86.77310305498098,137,73.75713759673383,-1.5757137596733828
Rahat Ali,8,28.49485154238698,37,24.220623811028933,-1.6220623811028934
D Parashar,169,218.02526840304535,263,185.32147814258855,-1.6321478142588546
J Theron,50,78.16112186231324,104,66.43695358296625,-1.6436953582966254
MD du Preez,14,35.8357722078413,45,30.460406376665105,-1.6460406376665104
GJ Rennie,50,78.21206281373117,128,66.48025339167148,-1.6480253391671482
KD Shah,112,151.21200116316214,192,128.53020098868782,-1.6530200988687824
Mohammad Asif,26,50.06780970971379,94,42.55763825325672,-1.655763825325672
C Connolly,10,31.298624657453875,46,26.603830958835793,-1.6603830958835792
KK Nair,46,73.67646917422266,89,62.62499879808926,-1.6624998798089259
Aamir Kaleem,160,208.15442252696033,271,176.93125914791628,-1.693125914791628
HD Rutherford,15,37.578863116743655,56,31.942033649232105,-1.6942033649232104
B Sharki,862,1034.252393447428,1284,879.1145344303137,-1.711453443031371
N Madziva,59,89.620004259677,123,76.17700362072546,-1.7177003620725457
SC Joseph,77,110.90535302919196,153,94.26955007481317,-1.7269550074813167
Tabarak Dar,45,73.2989182077796,95,62.304080476612654,-1.7304080476612653
DC Thomas,238,300.5470643914519,379,255.46500473273412,-1.7465004732734115
KA Edwards,331,410.039341421937,510,348.5334402086465,-1.7533440208646482
Surya Tamang,10,32.45950271719713,33,27.59057730961756,-1.759057730961756
T Maruma,122,164.24449655865445,225,139.60782207485627,-1.7607822074856272
D Elgar,104,143.18622982956833,181,121.70829535513307,-1.7708295355133075
SR Waters,67,99.80673806966259,147,84.8357273592132,-1.7835727359213194
S Badrinath,79,113.96917249318204,173,96.87379661920474,-1.787379661920474
PARP Perera,33,59.95443248836115,61,50.961267615106976,-1.7961267615106977
M Spoors,80,115.47323500398159,146,98.15224975338434,-1.815224975338434
AD Poynter,65,97.92838969809404,134,83.23913124337993,-1.823913124337993
GM Hamilton,173,225.18484034956097,305,191.4071142971268,-1.840711429712681
AJ Ireland,12,35.93104312648742,64,30.541386657514302,-1.8541386657514303
Khurram Manzoor,206,264.3379950823434,323,224.6872958199919,-1.8687295819991903
TN de Grooth,70,104.35836749503885,150,88.70461237078302,-1.8704612370783025
Qaiser Ali,38,66.76624249400221,98,56.75130611990188,-1.8751306119901876
HMRKB Herath,140,186.85519780613723,229,158.82691813521663,-1.882691813521663
Rubel Hossain,112,154.02194457629682,226,130.9186528898523,-1.8918652889852297
JP Bray,234,297.56658124384296,371,252.93159405726652,-1.8931594057266523
RWT Key,36,64.68335704768431,105,54.980853490531665,-1.8980853490531664
Skhawat Ali,18,43.68279405122077,60,37.13037494353765,-1.9130374943537654
DW Steyn,365,452.19448280996187,592,384.3653103884676,-1.9365310388467605
OL Pitcher,28,55.73637059542338,83,47.37591500610987,-1.9375915006109872
VD Philander,151,200.62971443810815,219,170.53525727239193,-1.953525727239193
RN Bhatia,51,83.14198184120805,114,70.67068456502685,-1.9670684565026846
Mosharraf Hossain,22,49.10240660286741,64,41.7370456124373,-1.9737045612437298
LJ Burger,11,36.23800401993743,65,30.802303416946813,-1.9802303416946814
Mohammad Tauqir,34,63.41035473305503,83,53.89880152309677,-1.9898801523096772
Adeel Raja,13,38.7402853367812,76,32.92924253626402,-1.992924253626402
IS Sodhi,210,270.7158696985792,306,230.1084892437923,-2.0108489243792294
ML Patel,15,41.36732254456931,61,35.162224162883916,-2.0162224162883917
PVD Chameera,262,331.95957897104876,439,282.16564212539146,-2.0165642125391456
Ahmed Raza,391,484.0685143067934,645,411.4582371607744,-2.0458237160774386
BJ Patel,118,163.00569313519753,253,138.5548391649179,-2.0554839164917893
RAS Lakmal,229,293.6062812372675,408,249.5653390516774,-2.05653390516774
NP Kenjige,410,506.81230332366164,590,430.79045782511236,-2.0790457825112356
MM Iqbal,16,43.55044094923044,58,37.017874806845875,-2.1017874806845875
JV Harris,91,131.88157453991204,207,112.09933835892522,-2.109933835892522
GM Strydom,67,103.73309468292106,133,88.1731304804829,-2.1173130480482896
Tilak Varma,68,105.14430054119343,125,89.37265546001441,-2.1372655460014416
DA Gunawardene,322,404.39134602157145,591,343.7326441183357,-2.1732644118335713
KJ Abbott,76,115.15997329664629,129,97.88597730214934,-2.1885977302149344
MC Henriques,117,163.45248917143326,192,138.93461579571826,-2.1934615795718257
I Sharma,72,110.70373445385397,209,94.09817428577587,-2.209817428577587
SS McKechnie,73,112.08773233312918,142,95.2745724831598,-2.22745724831598
GEF Barnett,95,138.28813267473683,185,117.5449127735263,-2.2544912773526304
MA Jones,385,479.71674689741127,582,407.7592348627996,-2.2759234862799587
AR Berenger,53,89.70044970348704,115,76.24538224796397,-2.3245382247963975
D Ganga,152,206.17813085056363,302,175.25141122297907,-2.3251411222979073
Adnan Akmal,62,100.77179875562827,92,85.65602894228402,-2.3656028942284024
ES Szwarczynski,281,358.566762678312,482,304.78174827656517,-2.3781748276565167
S Sreesanth,44,79.79747804356164,125,67.8278563370274,-2.3827856337027398
N Dutta,70,110.40323886104375,122,93.84275303188718,-2.3842753031887183
AM Phangiso,81,123.50187541917727,164,104.97659410630068,-2.397659410630068
A Kumble,108,155.34361634229256,261,132.04207389094867,-2.404207389094867
JK Kamande,171,229.5888425765176,363,195.15051619003995,-2.4150516190039952
HJC Mol,42,78.11866012786777,125,66.40086110868761,-2.440086110868761
DDP D'Silva,53,91.23518121862101,123,77.54990403582785,-2.454990403582785
Taufeeq Umar,262,337.73275025684063,504,287.07283771831453,-2.507283771831453
LR Johnson,19,52.00140089819621,65,44.201190763466776,-2.5201190763466776
Hannan Sarkar,280,359.1400230119577,537,305.269019560164,-2.5269019560164
Waqas Khan,52,91.08488995671175,106,77.42215646320498,-2.5422156463204986
JDF Vandersay,112,161.7675226753635,241,137.50239427405896,-2.550239427405896
Ghulam Shabber,444,552.5038530690869,716,469.6282751087238,-2.5628275108723813
O Thomas,22,56.090165297692316,78,47.67664050303847,-2.567664050303847
SP Khakurel,78,122.3892480461634,166,104.03086083923888,-2.6030860839238885
AJ Redmond,152,209.5244897604422,266,178.09581629637586,-2.609581629637586
Shahid Wasif,60,101.32930406587015,138,86.12990845598962,-2.6129908455989623
AG Cremer,507,627.2205402595446,897,533.1374592206129,-2.6137459220612866
NA de Groot,44,82.88297676732445,130,70.45053025222578,-2.6450530252225777
Arafat Sunny,48,87.68402740972432,94,74.53142329826568,-2.6531423298265677
A McGrath,155,213.57184091264534,342,181.53606477574854,-2.6536064775748542
S Fouché,261,338.3403614688371,403,287.58930724851155,-2.6589307248511544
T Mupariwa,87,134.0964746305551,208,113.98200343597182,-2.6982003435971817
Imrul Kayes,2242,2669.6844726987015,3268,2269.231801793896,-2.723180179389601
Shafiul Islam,132,187.43464667188314,242,159.31944967110067,-2.731944967110067
D Bau,130,185.51670171303243,222,157.68919645607755,-2.768919645607755
TK Patel,71,116.32149647268136,149,98.87327200177916,-2.7873272001779155
SA Engelbrecht,327,417.5972815524369,519,354.9576893195714,-2.795768931957139
Mohammad Irfan,48,89.36464396755571,152,75.95994737242235,-2.7959947372422347
PADLR Sandakan,64,109.18188794399708,147,92.80460475239752,-2.8804604752397522
Mujibur Ali,50,93.18591403192171,132,79.20802692713346,-2.920802692713346
